#Designation Code        MJD_UTC/UT1              Delta                 RA                Dec          dDelta/dt             dRA/dt            dDec/dt               VMag                Alt         PhaseAngle          LunarElon           LunarAlt         LunarPhase          SolarElon           SolarAlt                  r               HLon               HLat               TLon               TLat             TOCLon             TOCLat             HOCLon             HOCLat            TOppLon            TOppLat          HEclObj_X          HEclObj_Y          HEclObj_Z      HEclObj_dX/dt      HEclObj_dY/dt      HEclObj_dZ/dt         HEclObsy_X         HEclObsy_Y         HEclObsy_Z            EccAnom           TrueAnom           PosAngle
10               G37   58889.2991992593      11.3053670956      76.3426917984      20.1115758580       0.0215447302      -0.0306182225      -0.0021901865      24.0143492200      36.0111148207       4.3028553565      77.9342665496      60.7258609595       0.9836247037     116.4154099055     -68.8840370672      11.7775056942      81.4815239034      -2.6126466159      77.1753825004      -2.7217542225     -63.5524934662      -2.7208018719     -59.2463520632      -2.6116942653     140.7278759666      -0.0009523506       1.7427688152      11.6354707184      -0.5368597528      -0.0006393501       0.0061235520      -0.0008217565      -0.7638233863       0.6245618647      -0.0000164000      56.6806882639     156.4341935286     265.9084802738
11               G37   58889.2991992593      12.0506270711      77.6624888339      19.8872284872       0.0211512921      -0.0310242854      -0.0014322147      24.2697954121      36.9884642747       3.9980077035      76.7517141433      60.7258609595       0.9836247037     117.6215223200     -68.8840370672      12.5385852079      82.3937681684      -2.9373173143      78.3920537175      -3.0562889062     -62.3358222490      -3.0553365555     -58.3341077982      -2.9363649637     140.7278759666      -0.0009523506       1.6574793287      12.4119317430      -0.6425198025      -0.0006757064       0.0058668921      -0.0008091914      -0.7638233863       0.6245618647      -0.0000164000      58.7667321392     157.4014515202     267.3568564353
12               G37   58889.2991992593      12.7694129673      78.8173743163      19.6794405550       0.0207946474      -0.0311395652      -0.0008119558      24.5020106746      37.8376521706       3.7398324067      75.7152433484      60.7258609595       0.9836247037     118.6784599176     -68.8840370672      13.2711667938      83.2038360006      -3.2248453979      79.4599846190      -3.3516289392     -61.2678913476      -3.3506765886     -57.5240399659      -3.2238930473     140.7278759666      -0.0009523506       1.5679896376      13.1570483511      -0.7465622896      -0.0007045380       0.0056387064      -0.0007968109      -0.7638233863       0.6245618647      -0.0000164000      60.7320050985     158.2599034696     268.5063663111
13               G37   58889.2991992593      13.4642293844      79.8401879023      19.4864026546       0.0204690943      -0.0310678402      -0.0002989402      24.7147312534      38.5846681251       3.5181440356      74.7959562937      60.7258609595       0.9836247037     119.6157448970     -68.8840370672      13.9781619933      83.9309027756      -3.4822290445      80.4085154622      -3.6152500673     -60.3193605044      -3.6142977167     -56.7969731909      -3.4812766939     140.7278759666      -0.0009523506       1.4751510498      13.8741525487      -0.8490189304      -0.0007276475       0.0054337364      -0.0007847239      -0.7638233863       0.6245618647      -0.0000164000      62.5934199137     159.0299861779     269.4487069439
14               G37   58889.2991992593      14.1371822638      80.7552699761      19.3064698390       0.0201700748      -0.0308750069       0.0001295275      24.9108614409      39.2487015475       3.3255438665      73.9724039554      60.7258609595       0.9836247037     120.4552869283     -68.8840370672      14.6619776606      84.5893698517      -3.7147258186      81.2594287240      -3.8527604732     -59.4684472425      -3.8518081226     -56.1385061148      -3.7137734680     140.7278759666      -0.0009523506       1.3796174643      14.5659834655      -0.9499317099      -0.0007463161       0.0052480104      -0.0007729850      -0.7638233863       0.6245618647      -0.0000164000      64.3644176951     159.7270493508     270.2403671603
15               G37   58889.2991992593      14.7900627945      81.5810922558      19.1381896571       0.0198939069      -0.0306039703       0.0004905457      25.0927026768      39.8442627730       3.1565246353      73.2282861639      60.7258609595       0.9836247037     121.2137345362     -68.8840370672      15.3246328699      85.1903035833      -3.9263755928      82.0292836314      -4.0684611914     -58.6985923352      -4.0675088408     -55.5375723832      -3.9254232422     140.7278759666      -0.0009523506       1.2819006941      15.2348276361      -1.0493474678      -0.0007614782       0.0050784629      -0.0007616172      -0.7638233863       0.6245618647      -0.0000164000      66.0558760218     160.3628879235     270.9183054193
16               G37   58889.2991992593      15.4244100615      82.3319589749      18.9802959910       0.0196375850      -0.0302832317       0.0007971546      25.2621091331      40.3825501197       3.0069000729      72.5509632322      60.7258609595       0.9836247037     121.9039964154     -68.8840370672      15.9678428443      85.7423751274      -4.1203428911      82.7309260805      -4.2657140092     -57.9969498861      -4.2647616586     -54.9855008392      -4.1193905405     140.7278759666      -0.0009523506       1.1824078100      15.8826189814      -1.1473147631      -0.0007738306       0.0049226824      -0.0007506256      -0.7638233863       0.6245618647      -0.0000164000      67.6767351910     160.9467433142     271.5078657139
17               G37   58889.2991992593      16.0415585805      83.0191426304      18.8316905787       0.0193986303      -0.0299320235       0.0010594212      25.4205962919      40.8723597657       2.8734295285      71.9304614668      60.7258609595       0.9836247037     122.5362577664     -68.8840370672      16.5930806649      86.2524941210      -4.2991481276      83.3744971976      -4.4471903018     -57.3533787690      -4.4462379512     -54.4753818456      -4.2981957769     140.7278759666      -0.0009523506       1.0814670711      16.5110118518      -1.2438820511      -0.0007839025       0.0047787412      -0.0007400046      -0.7638233863       0.6245618647      -0.0000164000      69.2344421300     161.4859787827     272.0270943581
18               G37   58889.2991992593      16.6426749090      83.6516634172      18.6914215140       0.0191749796      -0.0295634764       0.0012852086      25.5694185399      41.3207084080       2.7535639816      71.3587900529      60.7258609595       0.9836247037     123.1186783233     -68.8840370672      17.2016235888      86.7262478271      -4.4648280647      83.9681260023      -4.6150437642     -56.7597499642      -4.6140914136     -54.0016281395      -4.4638757141     140.7278759666      -0.0009523506       0.9793463743      17.1214355405      -1.3390966364      -0.0007921027       0.0046450764      -0.0007297426      -0.7638233863       0.6245618647      -0.0000164000      70.7352726048     161.9865475875     272.4892434498
19               G37   58889.2991992593      17.2287862330      84.2368371619      18.5586625368       0.0189649001      -0.0291866259       0.0014807255      25.7096257897      41.7332698281       2.6452699408      70.8294603713      60.7258609595       0.9836247037     123.6578834771     -68.8840370672      17.7945884475      87.1682128084      -4.6190497990      84.5184167856      -4.7710330784     -56.2094591810      -4.7700807278     -53.5596631581      -4.6180974484     140.7278759666      -0.0009523506       0.8762666606      17.7151357327      -1.4330040913      -0.0007987517       0.0045204048      -0.0007198248      -0.7638233863       0.6245618647      -0.0000164000      72.1845699648     162.4533253117     272.9042975462
20               G37   58889.2991992593      17.8008029706      84.7806687635      18.4326945096       0.0187669248      -0.0288077136       0.0016509253      25.8421055682      42.1146875860       2.5469046841      70.3371405077      60.7258609595       0.9836247037     124.1593172373     -68.8840370672      18.3729591346      87.5821808052      -4.7631934197      85.0307994256      -4.9166107997     -55.6970765409      -4.9156584491     -53.1456951613      -4.7622410691     140.7278759666      -0.0009523506       0.7724118419      18.2932065428      -1.5256479577      -0.0008041037       0.0044036610      -0.0007102348      -0.7638233863       0.6245618647      -0.0000164000      73.5869252765     162.8903507390     273.2799444083
21               G37   58889.2991992593      18.3595368518      85.2881400663      18.3128894192       0.0185798023      -0.0284310481       0.0017997970      25.9676148210      42.4688032693       2.4571261624      69.8774022150      60.7258609595       0.9836247037     124.6275007216     -68.8840370672      18.9376082533      87.9713254913      -4.8984130557      85.5097859881      -5.0529889307     -55.2180899785      -5.0520365801     -52.7565504753      -4.8974607051     140.7278759666      -0.0009523506       0.6679362705      18.8566156383      -1.6170696224      -0.0008083629       0.0042939520      -0.0007009558      -0.7638233863       0.6245618647      -0.0000164000      74.9463154316     163.3010036955     273.6222144251
22               G37   58889.2991992593      18.9057155330      85.7634240600      18.1986967980       0.0184024577      -0.0280595858       0.0019305817      26.0868043032      42.7988259429       2.3748268084      69.4465324494      60.7258609595       0.9836247037     125.0662246663     -68.8840370672      19.4893143817      88.3383276281      -5.0256827017      85.9591618737      -5.1811880812     -54.7687140929      -5.1802357306     -52.3895483385      -5.0247303510     140.7278759666      -0.0009523506       0.5629704455      19.4062242006      -1.7073082968      -0.0008116950       0.0041905221      -0.0006919712      -0.7638233863       0.6245618647      -0.0000164000      76.2662105616     163.6881385293     273.9359147046
23               G37   58889.2991992593      19.4399945240      86.2100466860      18.0896322976       0.0182339616      -0.0276953271       0.0020459344      26.2002375355      43.1074598727       2.2990841516      69.0413908687      60.7258609595       0.9836247037     125.4786949800     -68.8840370672      20.0287760005      88.6854703951      -5.1458311255      86.3821303798      -5.3020748597     -54.3457455868      -5.3011225091     -52.0424055714      -5.1448787749     140.7278759666      -0.0009523506       0.4576254274      19.9428029694      -1.7964010607      -0.0008142355       0.0040927269      -0.0006832647      -0.7638233863       0.6245618647      -0.0000164000      77.5496586566     164.0541857827     274.2249315615
24               G37   58889.2991992593      19.9629670097      86.6310107466      17.9852681066       0.0180735061      -0.0273395930       0.0021480459      26.3084057143      43.3970021269       2.2291234541      68.6593006046      60.7258609595       0.9836247037     125.8676443041     -68.8840370672      20.5566228446      89.0147129769      -5.2595688118      86.7814235329      -5.4163906889     -53.9464524337      -5.4154383383     -51.7131629897      -5.2586164612     140.7278759666      -0.0009523506       0.3519962960      20.4670452756      -1.8843829417      -0.0008160965       0.0040000130      -0.0006748209      -0.7638233863       0.6245618647      -0.0000164000      78.7993530054     164.4012306733     274.4924461584
25               G37   58889.2991992593      20.4751720031      87.0288919740      17.8852249203       0.0179203843      -0.0269932180       0.0022387375      26.4117395697      43.6694180948       2.1642890780      68.2979634980      60.7258609595       0.9836247037     126.2354185838     -68.8840370672      21.0734252411      89.3277480574      -5.3675090093      87.1593881217      -5.5247742793     -53.5684878449      -5.5238219287     -51.4001279092      -5.3665566586     140.7278759666      -0.0009523506       0.2461648872      20.9795777304      -1.9712870148      -0.0008173711       0.0039119016      -0.0006666252      -0.7638233863       0.6245618647      -0.0000164000      80.0176865108     164.7310744096     274.7410913494
26               G37   58889.2991992593      20.9771011654      87.4059143626      17.7891652025       0.0177739751      -0.0266566879       0.0023195325      26.5106188899      43.9264005854       2.1040222903      67.9553935733      60.7258609595       0.9836247037     126.5840450090     -68.8840370672      21.5797018574      89.6260472375      -5.4701843528      87.5180532378      -5.6277793474     -53.2098227288      -5.6268269968     -51.1018287290      -5.4692320022     140.7278759666      -0.0009523506       0.1402019809      21.4809690683      -2.0571445119      -0.0008181374       0.0038279762      -0.0006586637      -0.7638233863       0.6245618647      -0.0000164000      81.2067958551     165.0452826240     274.9730678086
27               G37   58889.2991992593      21.4692045502      87.7640098542      17.6967875189       0.0176337301      -0.0263302383       0.0023917131      26.6053802428      44.1694165616       2.0478438707      67.6298642842      60.7258609595       0.9836247037     126.9152858878     -68.8840370672      22.0759261801      89.9108972758      -5.5680601231      87.8591838503      -5.7258887258     -52.8686921162      -5.7249363752     -50.8169786907      -5.5671077725     140.7278759666      -0.0009523506       0.0341690656      21.9717375219      -2.1419849329      -0.0008184611       0.0037478722      -0.0006509235      -0.7638233863       0.6245618647      -0.0000164000      82.3685977296     165.3452240175     275.1902313894
28               G37   58889.2991992593      21.9518954733      88.1048660779      17.6078217577       0.0174991626      -0.0260139254       0.0024563647      26.6963232878      44.3997444495       1.9953403525      67.3198662832      60.7258609595       0.9836247037     127.2306817721     -68.8840370672      22.5625319722      90.1834292751      -5.6615449202      88.1843237074      -5.8195257035     -52.5435522591      -5.8185733529     -50.5444466915      -5.6605925696     140.7278759666      -0.0009523506      -0.0718802271      22.4523570173      -2.2258361562      -0.0008183981       0.0036712690      -0.0006433925      -0.7638233863       0.6245618647      -0.0000164000      83.5048187929     165.6321014792     275.3941597885
29               G37   58889.2991992593      22.4255546661      88.4299648728      17.5220250848       0.0173698393      -0.0257076780       0.0025144105      26.7837159777      44.6185041885       1.9461530355      67.0240733175      60.7258609595       0.9836247037     127.5315862837     -68.8840370672      23.0399178991      90.4446423884      -5.7509993306      88.4948299931      -5.9090632177     -52.2330459735      -5.9081108671     -50.2832335782      -5.7500469800     140.7278759666      -0.0009523506      -0.1778989458      22.9232624148      -2.3087245450      -0.0008179959       0.0035978833      -0.0006360594      -0.7638233863       0.6245618647      -0.0000164000      84.6170206293     165.9069773606     275.5862040779
30               G37   58889.2991992593      22.8905338377      88.7406136245      17.4391785083       0.0172453725      -0.0254113349       0.0025666403      26.8677988741      44.8266816328       1.8999691412      66.7413144641      60.7258609595       0.9836247037     127.8191944649     -68.8840370672      23.5084514762      90.6954232270      -5.8367430180      88.7919015514      -5.9948313625     -51.9359744151      -5.9938790119     -50.0324527395      -5.8357906674     140.7278759666      -0.0009523506      -0.2838458499      23.3848539691      -2.3906750484      -0.0008172953       0.0035274633      -0.0006289136      -0.7638233863       0.6245618647      -0.0000164000      85.7066206839     166.1707941642     275.7675290087
31               G37   58889.2991992593      23.3471587461      89.0379709505      17.3590839506       0.0171254145      -0.0251246734       0.0026137323      26.9487887544      45.0251485154       1.8565146358      66.4705513560      60.7258609595       0.9836247037     128.0945660332     -68.8840370672      23.9684724545      90.9365618643      -5.9190605691      89.0766020450      -6.0771235682     -51.6512739216      -6.0761712176     -49.7913141022      -5.9181082185     140.7278759666      -0.0009523506      -0.3896846036      23.8375011479      -2.4717112968      -0.0008163313       0.0034597849      -0.0006219454      -0.7638233863       0.6245618647      -0.0000164000      86.7749099356     166.4243916031     275.9391448732
32               G37   58889.2991992593      23.7957318589      89.3230679002      17.2815617434       0.0170096520      -0.0248474284       0.0026562719      27.0268816431      45.2146788983       1.8155483644      66.2108593710      60.7258609595       0.9836247037     128.3586445884     -68.8840370672      24.4202957412      91.1687651239      -5.9982063435      89.3498790902      -6.1562017214     -51.3779968764      -6.1552493708     -49.5591108427      -5.9972539928     140.7278759666      -0.0009523506      -0.4953831024      24.2815459188      -2.5518556905      -0.0008151345       0.0033946472      -0.0006151455      -0.7638233863       0.6245618647      -0.0000164000      87.8230679048     166.6685207634     276.1019329399
33               G37   58889.2991992593      24.2365346696      89.5968255677      17.2064484766       0.0168978021      -0.0245793088       0.0026947661      27.1022553755      45.3959628155       1.7768572245      65.9614119930      60.7258609595       0.9836247037     128.6122735808     -68.8840370672      24.8642139317      91.3926676820      -6.0744085244      89.6125801711      -6.2323004330     -51.1152957954      -6.2313480824     -49.3352082845      -6.0734561738     140.7278759666      -0.0009523506      -0.6009129077      24.7173055927      -2.6311294829      -0.0008137310       0.0033318700      -0.0006085055      -0.7638233863       0.6245618647      -0.0000164000      88.8521754678     166.9038559352     276.2566659422
34               G37   58889.2991992593      24.6698297213      89.8600698145      17.1335951442       0.0167896084      -0.0243200075       0.0027296558      27.1750717777      45.5696176579       1.7402521699      65.7214677301      60.7258609595       0.9836247037     128.8562096676     -68.8840370672      25.3004995135      91.6088413991      -6.1478725214      89.8654659559      -6.3056306191     -50.8624100106      -6.3046782685     -49.1190345675      -6.1469201708     140.7278759666      -0.0009523506      -0.7062487689      25.1450752956      -2.7095528570      -0.0008121439       0.0032712907      -0.0006020173      -0.7638233863       0.6245618647      -0.0000164000      89.8632258558     167.1310045562     276.4040247203
35               G37   58889.2991992593      25.0958623841      90.1135436462      17.0628655419       0.0166848378      -0.0240692098       0.0027613259      27.2454785291      45.7361977292       1.7055648816      65.4903591106      60.7258609595       0.9836247037     129.0911339477     -68.8840370672      25.7294067948      91.8178032061      -6.2187838441      90.1092215021      -6.3763825207     -50.6186544645      -6.3754301701     -48.9100727604      -6.2178314935     140.7278759666      -0.0009523506      -0.8113682179      25.5651301267      -2.7871449965      -0.0008103932       0.0032127623      -0.0005956734      -0.7638233863       0.6245618647      -0.0000164000      90.8571341407     167.3505156141     276.5446118419
36               G37   58889.2991992593      25.5148624203      90.3579176731      16.9941348754       0.0165832780      -0.0238265997       0.0027901135      27.3136107621      45.8962023081       1.6726449795      65.2674833760      60.7258609595       0.9836247037     129.3176614644     -68.8840370672      26.1511735974      92.0200218049      -6.2873105427      90.3444657368      -6.4447282637     -50.3834102298      -6.4437759130     -48.7078541616      -6.2863581921     140.7278759666      -0.0009523506      -0.9162512232      25.9777270497      -2.8639241515      -0.0008084965       0.0031561516      -0.0005894670      -0.7638233863       0.6245618647      -0.0000164000      91.8347454537     167.5628867838     276.6789628312
37               G37   58889.2991992593      25.9270453686      90.5937989972      16.9272885500       0.0164847350      -0.0235918635       0.0028163147      27.3795924416      46.0500824878       1.6413576749      65.0522945703      60.7258609595       0.9836247037     129.5363492810     -68.8840370672      26.5660227495      92.2159233876      -6.3536052896      90.5717595178      -6.5108240403     -50.1561164487      -6.5098716897     -48.5119525790      -6.3526529390     140.7278759666      -0.0009523506      -1.0208798939      26.3831065587      -2.9399076990      -0.0008064694       0.0031013373      -0.0005833915      -0.7638233863       0.6245618647      -0.0000164000      92.7968421356     167.7685705200     276.8075554865
38               G37   58889.2991992593      26.3326137720      90.8217387962      16.8622211119       0.0163890312      -0.0233646934       0.0028401906      27.4435375602      46.1982470032       1.6115817837      64.8442967835      60.7258609595       0.9836247037     129.7477033790     -68.8840370672      26.9741634062      92.4058965424      -6.4178071641      90.7916125206      -6.5748119767     -49.9362634460      -6.5738596261     -48.3219794241      -6.4168548135     140.7278759666      -0.0009523506      -1.1252382249      26.7814941485      -3.0151121992      -0.0008043254       0.0030482090      -0.0005774408      -0.7638233863       0.6245618647      -0.0000164000      93.7441499834     167.9679792819     276.9308176607
39               G37   58889.2991992593      26.7317582715      91.0422388270      16.7988353224       0.0162960036      -0.0231447896       0.0028619719      27.5055511778      46.3410672197       1.5832080379      64.6430383563      60.7258609595       0.9836247037     129.9521845745     -68.8840370672      27.3757922221      92.5902964792      -6.4800431889      91.0044891478      -6.6368217375     -49.7233868188      -6.6358693869     -48.1375794874      -6.4790908382     140.7278759666      -0.0009523506      -1.2293118774      27.1731016189      -3.0895534469      -0.0008020767       0.0029966656      -0.0005716091      -0.7638233863       0.6245618647      -0.0000164000      94.6773437282     168.1614900326     277.0491337958
40               G37   58889.2991992593      27.1246585816      91.2557570245      16.7370413429       0.0162055020      -0.0229318611       0.0028818631      27.5657303285      46.4788814225       1.5561376434      64.4481068868      60.7258609595       0.9836247037     130.1502136156     -68.8840370672      27.7710943952      92.7694486841      -6.5404296573      91.2108136224      -6.6969719122     -49.5170623441      -6.6960195616     -47.9584272825      -6.5394773067     140.7278759666      -0.0009523506      -1.3330879881      27.5581282344      -3.1632465193      -0.0007997339       0.0029466144      -0.0005658912      -0.7638233863       0.6245618647      -0.0000164000      95.5970518555     168.3494481304     277.1628504402
41               G37   58889.2991992593      27.5114843644      91.4627123422      16.6767560173       0.0161173883      -0.0227256276       0.0029000459      27.6241648163      46.6119985184       1.5302810437      64.2591249115      60.7258609595       0.9836247037     130.3421755915     -68.8840370672      28.1602446004      92.9436520929      -6.5990732865      91.4109743948      -6.7553712159     -49.3169015718      -6.7544188653     -47.7842238737      -6.5981209359     140.7278759666      -0.0009523506      -1.4365550040      27.9367617587      -3.2362058201      -0.0007973067       0.0028979705      -0.0005602820      -0.7638233863       0.6245618647      -0.0000164000      96.5038608624     168.5321707077     277.2722809317
42               G37   58889.2991992593      27.8923960147      91.6634889523      16.6179022377       0.0160315347      -0.0225258194       0.0029166822      27.6809379138      46.7407012436       1.5055568553      64.0757461561      60.7258609595       0.9836247037     130.5284237598     -68.8840370672      28.5434078245      93.1131818565      -6.6560722202      91.6053279696      -6.8121195339     -49.1225479970      -6.8111671833     -47.6146941100      -6.6551198696     140.7278759666      -0.0009523506      -1.5397025382      28.3091793808      -3.3084451204      -0.0007948035       0.0028506555      -0.0005547767      -0.7638233863       0.6245618647      -0.0000164000      97.3983190280     168.7099496143     277.3777093915
43               G37   58889.2991992593      28.2675453660      91.8584399044      16.5604083827       0.0159478231      -0.0223321776       0.0029319166      27.7361269786      46.8652489541       1.4818909482      63.8976522675      60.7258609595       0.9836247037     130.7092828823     -68.8840370672      28.9207401180      93.2782917596      -6.7115169065      91.7942022423      -6.8673088342     -48.9336737242      -6.8663564836     -47.4495842069      -6.7105645559     140.7278759666      -0.0009523506      -1.6425212432      28.6755485455      -3.3799775961      -0.0007922319       0.0028045972      -0.0005493708      -0.7638233863       0.6245618647      -0.0000164000      98.2809397650     168.8830539915     277.4793941448
44               G37   58889.2991992593      28.6370763288      92.0478903221      16.5042078175       0.0158661438      -0.0221444549       0.0029458785      27.7898039987      46.9858800596       1.4592156482      63.7245499574      60.7258609595       0.9836247037     130.8850521410     -68.8840370672      29.2923892710      93.4392163427      -6.7654908666      91.9778994170      -6.9210239658     -48.7499765496      -6.9200716152     -47.2886596238      -6.7645385160     140.7278759666      -0.0009523506      -1.7450027008      29.0360277011      -3.4508158631      -0.0007895987       0.0027597289      -0.0005440603      -0.7638233863       0.6245618647      -0.0000164000      99.1522046054     169.0517325310     277.5775706646
45               G37   58889.2991992593      29.0011254667      92.2321402065      16.4492384502       0.0157863951      -0.0219624144       0.0029586838      27.8420360769      47.1028141553       1.4374690430      63.5561684960      60.7258609595       0.9836247037     131.0560076962     -68.8840370672      29.6584954246      93.5961727700      -6.8180713718      92.1566985667      -6.9733433611     -48.5711773999      -6.9723910105     -47.1317031966      -6.8171190212     140.7278759666      -0.0009523506      -1.8471393242      29.3907669732      -3.5209720097      -0.0007869098       0.0027159887      -0.0005388412      -0.7638233863       0.6245618647      -0.0000164000     100.0125658699     169.2162154618     277.6724541142
46               G37   58889.2991992593      29.3598225204      92.4114669014      16.3954423337       0.0157084824      -0.0217858304       0.0029704370      27.8928858609      47.2162538944       1.4165943761      63.3922575071      60.7258609595       0.9836247037     131.2224049377     -68.8840370672      30.0191916234      93.7493624786      -6.8693300403      92.3308578876      -7.0243396543     -48.3970180789      -7.0233873037     -46.9785134880      -6.8683776897     140.7278759666      -0.0009523506      -1.9489242722      29.7399087749      -3.5904576261      -0.0007841709       0.0026733193      -0.0005337096      -0.7638233863       0.6245618647      -0.0000164000     100.8624490587     169.3767163057     277.7642415516
